ano_registro,id_producto,titulo,tipo_producto,institucion,grupo_red,responsable
2016,300100873,Consultor RCEA,Consultores certificados,CONACyT,Sin dato,Montalvo Corral Maricela
2016,300100874,Consultor RCEA,Consultores certificados,CONACyT,Sin dato,Montoya Ballesteros Luz del Carmen
2016,300100875,Consultor RCEA,Consultores certificados,CONACyT,Sin dato,Morales Figueroa Gloria Guadalupe
2016,300100876,Consultor RCEA,Consultores certificados,CONACyT,Sin dato,Morales Serna Francisco Neptalí
2016,300100877,Consultor RCEA,Consultores certificados,CONACyT,Sin dato,Moya Camarena Silvia Yolanda
2016,300100878,Consultor RCEA,Consultores certificados,CONACyT,Sin dato,Muhlia Almazán Adriana Teresita
2016,300100879,Consultor RCEA,Consultores certificados,CONACyT,Sin dato,Noriega Orozco Lorena Olivia
2016,300100880,Consultor RCEA,Consultores certificados,CONACyT,Sin dato,Núñez Noriega Guillermo
2016,300100881,Consultor RCEA,Consultores certificados,CONACyT,Sin dato,Olivas Orozco Guadalupe Isela
2016,300100882,Consultor RCEA,Consultores certificados,CONACyT,Sin dato,Ortega Vélez María Isabel
2016,300100883,Consultor RCEA,Consultores certificados,CONACyT,Sin dato,Osuna Enciso Tomás
2016,300100884,Consultor RCEA,Consultores certificados,CONACyT,Sin dato,Pacheco Aguilar Ramón
2016,300100885,Consultor RCEA,Consultores certificados,CONACyT,Sin dato,Peña Ramos Etna Aida
2016,300100886,Consultor RCEA,Consultores certificados,CONACyT,Sin dato,Peregrino Uriarte Alma Beatriz
2016,300100887,Consultor RCEA,Consultores certificados,CONACyT,Sin dato,Quihui Cota Luis
2016,300100888,Consultor RCEA,Consultores certificados,CONACyT,Sin dato,Quintana Obregón Eber Addí
2016,300100889,Consultor RCEA,Consultores certificados,CONACyT,Sin dato,Ramírez Suárez Juan Carlos
2016,300100890,Consultor RCEA,Consultores certificados,CONACyT,Sin dato,Ramos Clamont Montfort Gabriela
2016,300100891,Consultor RCEA,Consultores certificados,CONACyT,Sin dato,Ríos Velasco Claudio
2016,300100892,Consultor RCEA,Consultores certificados,CONACyT,Sin dato,Rivera Domínguez Marisela
2016,300100893,Consultor RCEA,Consultores certificados,CONACyT,Sin dato,Rocha Estrada Jorge Gustavo
2016,300100894,Consultor RCEA,Consultores certificados,CONACyT,Sin dato,Román Pérez Rosario
2016,300100895,Consultor RCEA,Consultores certificados,CONACyT,Sin dato,Ruiz Luna Arturo
2016,300100896,Consultor RCEA,Consultores certificados,CONACyT,Sin dato,Sánchez Escalante Armida
2016,300100897,Consultor RCEA,Consultores certificados,CONACyT,Sin dato,Sandoval Godoy Sergio Alfonso
2016,300100898,Consultor RCEA,Consultores certificados,CONACyT,Sin dato,Sañudo Barajas Josefa Adriana
2016,300100899,Consultor RCEA,Consultores certificados,CONACyT,Sin dato,Sotelo Mundo Rogerio Rafael
2016,300100900,Consultor RCEA,Consultores certificados,CONACyT,Sin dato,Soto Rodríguez Sonia Araceli
2016,300100901,Consultor RCEA,Consultores certificados,CONACyT,Sin dato,Soto Valdez Herlinda
2016,300100902,Consultor RCEA,Consultores certificados,CONACyT,Sin dato,Tiznado Hernández Martín Ernesto
2016,300100903,Consultor RCEA,Consultores certificados,CONACyT,Sin dato,Torres Llanez María de Jesús
2016,300100904,Consultor RCEA,Consultores certificados,CONACyT,Sin dato,Troncoso Rojas Rosalba
2016,300100905,Consultor RCEA,Consultores certificados,CONACyT,Sin dato,Valdez Torres José Benigno
2016,300100906,Consultor RCEA,Consultores certificados,CONACyT,Sin dato,Valenzuela Soto Elisa Miriam
2016,300100907,Consultor RCEA,Consultores certificados,CONACyT,Sin dato,van der Heiden Joris Albert Maurits
2016,300100908,Consultor RCEA,Consultores certificados,CONACyT,Sin dato,Vargas Albores Armando Francisco
2016,300100909,Consultor RCEA,Consultores certificados,CONACyT,Sin dato,Vázquez Moreno Luz
2016,300100910,Consultor RCEA,Consultores certificados,CONACyT,Sin dato,Vera Noriega José Angel
2016,300100911,Consultor RCEA,Consultores certificados,CONACyT,Sin dato,Yépiz Plascencia Gloria Martína
2016,300100912,Consultor RCEA,Consultores certificados,CONACyT,Sin dato,Zamudio Flores Paul Baruk
2017,300100915,Registro Conacyt de Evaluadores Acreditados (RCEA) RCEA­06­10612­2005,Consultores certificados,Consejo Nacional de Ciencia y Tecnología,Sin dato,Balandrán Quintana René Renato
2017,300100916,Registro Conacyt de Evaluadores Acreditados 2017,Consultores certificados,Consejo Nacional de Ciencia y Tecnología (CONACyT),Sin dato,González Aguilar Gustavo Adolfo
2017,300100917,RCEA,Consultores certificados,CONACYT,Sin dato,Islas Rubio Alma Rosa
2017,300100918,Auditor Líder Certificado. ISO22000:2005,Consultores certificados,Food Safety International Network,Sin dato,Montoya Rodríguez Leobardo
2017,300100919,Miembro del Registro Conacyt de Evaluadores Acreditados (RCEA),Consultores certificados,CONACYT,Sin dato,Montoya Rodríguez Leobardo
2017,300100923,Food Defense. calidad y Seguridad Alimentaria,Consultores certificados,BRS-Food Safety International Network,Sin dato,Montoya Rodríguez Leobardo
2017,300100924,Intergrante del Padrón Nacional de Evaluadores como Experto Técnico,Evaluadores certificados por EMA,entidad mexicana de acreditación,Sin dato,Montoya Rodríguez Leobardo
2017,300100925,Evaluadores Acreditados (RCEA),Consultores certificados,CONACYT,Sin dato,Hernández González Crisantema
2017,300100926,Experto Tecnico,Evaluadores certificados por EMA,Entidad Mexicana de Acreditacion,Sin dato,Domínguez Jiménez Virginia Patricia
2017,300100927,Acreditacion y Certificacion.  Mantenimiento de la acreditación en la rama de investigación.  Entidad Mexicana de Acreditación.,Mantenimiento o ampliación de la acreditación,EMA,Laboratorio de Residuos Tóxicos,Flores Munguía María Eugenia
2017,300100928,"Laboratorio de ensayos de acuerdo a los requisitos establecidos en la norma mexicana NMX-EC-17025-IMNC-2006 (IESO7IEC 17025:2005) para las actividades de evaluación de la conformidad en la rama de Sanidad Agropecuaria.  entidad mexicana de acreditación, A.C..",Mantenimiento o ampliación de la acreditación,ema,LDM-CIAD,Montoya Rodríguez Leobardo
2017,300100929,Consultor RCEA CONACyT,Consultores certificados,CONACyt,Sin dato,Abdo De la Parra María Isabel
2017,300100930,Miembro del Registro de Conacyt de Evaluadores Acreditados (RCEA),Consultores certificados,Conacyt,Sin dato,Rodríguez Ibarra Luz Estela
2017,300100931,Registro de Conacyt de Evaluadores Acreditados  (RCEA),Consultores certificados,Conacyt,Sin dato,Sánchez Chávez Esteban
2017,300100932,Seafood HACCP Trainer,Consultores certificados,Association of Food and Drug Officials and the Seafood HACCP Alliance,Sin dato,Noriega Orozco Lorena Olivia
2017,300100933,Evaluador Acreditado RCEA Vigente 2017,Consultores certificados,CONACYT,Sin dato,Muy Rangel María Dolores
2017,300100934,Evaluador Acreditado Conacyt,Consultores certificados,conacyt,Sin dato,Sepúlveda Ahumada David Roberto
2017,300100935,SQF Professional Update,Consultores certificados,SQF Institute,Sin dato,Báez Sañudo Reginaldo
2017,300100937,Evaluador Acreditado RCEA,Consultores certificados,Conacyt,Sin dato,Mendoza Wilson Ana María
2017,300100939,Consultor RCEA de Conacyt durante 2017,Consultores certificados,Conacyt,Sin dato,Noriega Orozco Lorena Olivia
2017,300100940,Evaluador Acreditado CONACyT (RCEA),Consultores certificados,CONACyT,Sin dato,Vargas Arispuro Irasema del Carmen
2017,300100941,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,Ornelas Paz José de Jesús
2017,300100947,Consultor certificado registro RCEA CONACYT,Consultores certificados,CONACYT,Sin dato,Gómez Jiménez Silvia
2017,300100948,Evaluador RCEA,Consultores certificados,Conacyt,Sin dato,Vallejo Galland Belinda
2017,300100951,Evaluador Acreditado RCEA,Consultores certificados,"CENTRO DE INVESTIGACION EN ALIMENTACION Y DESARROLLO, A.C.-CONACYT",Sin dato,Hernández Mendoza Adrian
2017,300100950,APROBACION ANTE SAGARPA COMO LABORATORIO DE PRUEBAS EN MATERIA DE DIAGNOSTICO CON CLAVE D-008,Laboratorios acreditados,"SECRETARIA DE AGRICULTURA, GANADERIA, DESARROLLO RURAL, PESCA Y ALIMENTACION (SAGARPA)",Sin dato,Cota Verdugo Rosario Guadalupe
2017,300100949,CONFIRMACION DE ACREDITACION NO. SA-0758-030/16 CONTINUA VIGENTE ANTE EMA,Mantenimiento o ampliación de la acreditación,ENTIDAD MEXICANA DE ACREDITACION (EMA),Sin dato,Cota Verdugo Rosario Elizabeth
2017,300100952,Registro CONACYT de Evaluadores Acreditados (RCEA) 2017,Consultores certificados,Consejo Nacional de Ciencia y Tecnología (CONACYT) e Instituto de Apoyo a la Investigación e Innovación (INAPI).,Sin dato,León Félix Josefina
2017,300100955,Registro CONACYT de Evaluadores Acreditados,Consultores certificados,CONACYT,Sin dato,Ayala Zavala Jesús Fernando
2017,300100956,Registro CONACyT de Evaluadores Acreditados.,Consultores certificados,CONACYT,Sin dato,Calvario Martínez Omar
2017,300100957,Miembro del registro CONACYT de evaluadores acreditados RCEA CONACYT.,Consultores certificados,CONACYT,Sin dato,Almazán Rueda Pablo
2017,300100954,acreditación No. SA-0329-004/11,Mantenimiento o ampliación de la acreditación,entidad mexicana de acreditación,LANIIA,Martínez Rodríguez Celida Isabel
2017,300100958,Consultor RCEA 2017 Miguel Ángel Martínez Téllez,Consultores certificados,CONACyT,Sin dato,Martínez Téllez Miguel Ángel
2017,300100960,Registro Conacyt de Evaluadores Acreditados RCEA,Consultores certificados,Conacyt,Sin dato,Carvajal Millán Elizabeth
2017,300100961,Registro Conacyt de Evaluadores Acreditados RCEA,Consultores certificados,CONACYT,Sin dato,Rascón Chu Agustín
2017,300100962,Evaluador acreditado CONACyT,Consultores certificados,"Carretera a la Victoria Km 0.6, Col. Ejido la Victoria",Sin dato,López Franco Yolanda Leticia
2017,300100965,Miembro de RCEA,Consultores certificados,RCEA CONACYT,Sin dato,Esparza Romero Julian
2017,300100959,"Integrante del Padrón Nacional de Evaluadores de la Entidad Mexicana de Acreditación, A.C.,.",Evaluadores certificados por EMA,"Entidad Mexicana de Acreditación, A.C.",Sin dato,Calvario Martínez Omar
2017,300100963,Laboratorio de Aseguramiento de la Calidad Microbiológica de los Alimentos (LACMA),Mantenimiento o ampliación de la acreditación,Entidad mexicana de acreditación,Sin dato,García Galaz Alfonso
2017,300100966,Reconocimiento como Oficina de Transferencia de Tecnología (OTT).,Otros,"Secretaría de Economía., Comité Intersectorial para la Innovación., CONACYT., Fondo Sectrorial de Innovación.",Sin dato,González Córdova Aarón Fernando
2017,300100970,Evaluador Acrecitado Conacyt,Consultores certificados,Conacyt,Sin dato,Sañudo Barajas Josefa Adriana
2017,300100971,consuultor certificado RCEA,Consultores certificados,CONACYT,Sin dato,Chaidez Quiroz Cristobal
2017,300100972,consultor certificado RCEA,Consultores certificados,CONACYT,Sin dato,Castro Del Campo Nohelia
2017,300100969,LABORATORIO RECONOCIDO PARA ANALISIS QUIMICOS,Laboratorios acreditados,SAGARPA - SENASICA,Sin dato,Báez Sañudo Reginaldo
2017,300100973,Análisis Bioinformático de Metagenómas y Microbiomas,Consultores certificados,"Global Agronomics, S.A. de C.V.",Sin dato,Carrillo Yáñez Jesús Hector
2017,300100974,Inducción en Clase H,Consultores certificados,Waters - The Science of What´s possible,Sin dato,Sánchez Chávez Esteban
2017,300100975,Empower 3 Básico para manejo del UPLC,Consultores certificados,Waters - The Science of what´s possible,Sin dato,Sánchez Chávez Esteban
2017,300100976,Mantenimiento de la Acreditacion,Mantenimiento o ampliación de la acreditación,Entidad Mexicana de Acreditación (EMA),Sin dato,Báez Sañudo Reginaldo
2018,300100977,Aprobación al laboratorio del CIAD como laboratorio de pruebas clave D-005,Mantenimiento o ampliación de la acreditación,SENASICA,LDM-CIAD,Montoya Rodríguez Leobardo
2018,300100978,Consultor RCEA,Consultores certificados,CONACYT,Sin dato,Huerta Ocampo José Ángel
2018,300100979,Registro Conacyt de Evaluadores Acreditados (RCEA) RCEA-06-10612-2005,Consultores certificados,CONACYT,Sin dato,Balandrán Quintana René Renato
2018,300100980,Registro Conacyt de Evaluadores Acreditados (RCEA),Consultores certificados,CONACYT,Sin dato,Mendoza Wilson Ana María
2018,300100981,Certificación en el Programa Internacional de Innovación y Sustentabilidad del Estado de Sonora,Consultores certificados,Universidad de Harvard,Sin dato,Montoya Ballesteros Luz del Carmen
2018,300100982,Registro de CONACYT de Evaluadores Acreditados 2018,Consultores certificados,Consejo Nacional de Ciencia y Tecnología (CONACYT),Sin dato,González Aguilar Gustavo Adolfo
2018,300100983,Registro del CONACYT de Evaluadores Acreditados (RCEA),Consultores certificados,CONACyT,Sin dato,García Rico Leticia
2018,300100984,RICEA,Consultores certificados,CONACyT,Sin dato,Martínez Téllez Miguel Ángel
2018,300100986,APROBACIÓN PARA PRUEBAS DE DIAGNOSTICO HASTA PARA EL 2022,Mantenimiento o ampliación de la acreditación,SAGARPA- SENASICA,Sin dato,Montoya Rodríguez Leobardo
2018,300100988,RCEA,Consultores certificados,CONACYT,Sin dato,Islas Rubio Alma Rosa
2018,300100990,Evaluadores Acreditados RCEA,Consultores certificados,CONACYT,Sin dato,Hernández González Crisantema
2018,300100989,"Acreditación y Certificación.  Mantenimiento de la Acreditación del LRT en la Rama de Investigación.  Entidad Mexicana de Acreditación, A.C.",Mantenimiento o ampliación de la acreditación,"Entidad Mexicana de Acreditación, A.C. (ema, a.c.)",Laboratorio de Residuos Tóxcos (LRT),Vázquez Moreno Luz
2018,300100991,Evaluador Acreditado Conacyt,Consultores certificados,Consejo Nacional de Ciencia y Tecnología,Sin dato,Sepúlveda Ahumada David Roberto
2018,300100992,Consultor certificado RCEA,Consultores certificados,CONACYT,Sin dato,Vargas Arispuro Irasema del Carmen
2018,300100993,SQF Professional Update,Consultores certificados,SQF Institute,Sin dato,Báez Sañudo Reginaldo
2018,300100994,Miembro del Registro Conacyt de Evaluadores Acreditados (RCEA)RCEA-07-9569,Consultores certificados,CONACYT,Sin dato,Montoya Rodríguez Leobardo
2018,300100996,Registro Conacyt de Evaluadores Acreditados RCEA,Consultores certificados,CONACyT,Sin dato,Rascón Chu Agustín
2018,300100997,Evaluadores Acreditados del Registro Conacyt,Consultores certificados,CONACyT,Sin dato,Lizardi Mendoza Jaime
2018,300100998,Evaluadores Acreditados del Registro Conacyt,Consultores certificados,Conacyt,Sin dato,Carvajal Millán Elizabeth
2018,300100999,Registro RCEA de Evaluadores Acreditados de Conacyt,Consultores certificados,Conacyt,Sin dato,Sánchez Chávez Esteban
2018,300101002,Evaluadores Acreditados del Registro Conacyt,Consultores certificados,Conacyt,Sin dato,Álvarez Bajo Osiris
2018,300101003,Miembro del Registro de Conacyt de Evaluadores Acreditados (RCEA),Consultores certificados,Conacyt,Sin dato,Rodríguez Ibarra Luz Estela
2018,300101004,Consultor certificado del Registro de Conacyt de Evaluadores Acreditados,Consultores certificados,Conacyt,Sin dato,Vallejo Galland Belinda
2018,300101005,REGISTRO CONACYT DE EVALUADORES ACREDITADOS (RCEA),Consultores certificados,CONACYT,Sin dato,León Félix Josefina
2018,300101001,"miembro del patrón nacional de evaluadores, ema.",Evaluadores certificados por EMA,ema,Sin dato,Montoya Rodríguez Leobardo
2018,300101008,CONACYT de Evaluadores Acreditados.,Consultores certificados,CONACyT,Sin dato,Calvario Martínez Omar
2018,300101007,EVALUADOR EMA,Evaluadores certificados por EMA,ENTIDAD MEXICANA DE ACREDITACIÓN,Sin dato,Calvario Martínez Omar
2018,300101009,Evaluador CONACYT - Evaluador de Convocatoria Problemas NAcionales (RCEA -Sinecyt),Consultores certificados,CONACYT,Sin dato,Noriega Orozco Lorena Olivia
2018,300101010,Evaluador Acreditado RCEA.  CONACyT,Consultores certificados,CONACyT,Sin dato,Buenrostro Figueroa José Juan
2018,300101011,consultor certificado RCEA,Consultores certificados,Conacyt,Sin dato,Chaidez Quiroz Cristobal
2018,300101013,Registro CONACyT de Evaluadores Acreditados,Consultores certificados,CONACyT,Sin dato,Ayala Zavala Jesús Fernando
2018,300101015,Miembro del registro CONACYT de evaluadores acreditados RCEA CONACYT.,Consultores certificados,CONACYT,Sin dato,Almazán Rueda Pablo
2018,300101012,Laboratorio de Aseguramiento de la Calidad Microbiológica de Alimentos (2018),Mantenimiento o ampliación de la acreditación,Entidad Mexicana de Acreditación,Sin dato,García Galaz Alfonso
2018,300101016,Miembro de RCEA,Consultores certificados,RCEA CONACYT,Sin dato,Esparza Romero Julian
2018,300101020,Consultor certificado registro RCEA CONACYT,Consultores certificados,CONACYT,Sin dato,Gómez Jiménez Silvia
2018,300101023,Consultor RCEA,Consultores certificados,CONACYT,Sin dato,Hernández López Jesús
2018,300101026,Consultor RCEA,Consultores certificados,CONACYT,Sin dato,Sánchez Escalante Armida
2018,300101027,Registro de Consultores Especialistas Acreditados del CONACYT RCEA-02-09572-2004,Consultores certificados,Consejo Nacional de Ciencia y Tecnología. Registro de Consultores Especialistas Acreditados.,Sin dato,González Córdova Aarón Fernando
2018,300101017,Producto derivado de convenio. Acreditación Laboratorio Microbiología CIDAM,Laboratorios acreditados,Centro de Innovación y Desarrollo Agroalimentario de Michoacán.,Sin dato,Martínez Téllez Miguel Ángel
2018,300101021,CONFIRMACION DE ACREDITACION NO. SA-0758-030/16 CONTINUA VIGENTE ANTE EMA,Mantenimiento o ampliación de la acreditación,ENTIDAD MEXICANA DE ACREDITACION,Sin dato,Gómez Jiménez Silvia
2018,300101022,LABORATORIO APROBADO POR SAGARPA,Mantenimiento o ampliación de la acreditación,"SECRETARIA DE AGRICULTURA, GANADERIA, DESARROLLO RURAL PESCA Y ALIMENTACION ASI COMO SERVICIO NACIONAL DE SANIDAD, INOCUIDAD Y CALIDAD AGROALIMENTARIA",Sin dato,Gómez Jiménez Silvia
2018,300101029,acreditación No. SA-0329-004/11,Mantenimiento o ampliación de la acreditación,ema,Sin dato,Chaidez Quiroz Cristobal
2018,300101030,Evaluador Acreditado RCEA Conacyt,Consultores certificados,Conacyt,Sin dato,Sañudo Barajas Josefa Adriana
2018,300101031,Consultor RCEA CONACyT,Consultores certificados,CONACyT,Sin dato,Abdo De la Parra María Isabel
2018,300101032,Acreditación como evaluador acreditado RCEA del CONACYT,Consultores certificados,CONACYT,Sin dato,Torrescano Urrutia Gastón Ramón
2019,300101033,Registro de CONACYT de Evaluadores Acreditados 2019,Consultores certificados,Consejo Nacional de Ciencia y Tecnología (CONACYT).,Sin dato,González Aguilar Gustavo Adolfo
2019,300101034,19LP1672_A_CIAD_LIA - Vigencia 2019 - Acreditacio?n Alimentos - Microbiolo?gicos,Mantenimiento o ampliación de la acreditación,ENTIDAD MEXICANA DE ACREDITACION A.C. (EMA),Sin dato,Báez Sañudo Reginaldo
2019,300101035,MIEMBRO DE RCEA,Consultores certificados,CONACYT,Sin dato,Montoya Ballesteros Luz del Carmen
2019,300101037,"Registro de Colección Científica ante la SEMARNAT: Colección de Referencia de Peces, CIAD CRPCIAD Clave DGVS-CC-315-19",Otros,SEMARNAT Dirección General de Vida Silvestre,Sin dato,van der Heiden Joris Albert Maurits
2019,300101038,Registro CONACYT de Evaluadores Acreditados (2019).,Consultores certificados,Conacyt,Sin dato,Balandrán Quintana René Renato
2019,300101039,Registro Conacyt de Evaluadores Acreditados (RCEA),Consultores certificados,CONACYT,Sin dato,Mendoza Wilson Ana María
2019,300101040,Miembro del Registro CONACYT de Evaluadores Acreditados (RCEA),Consultores certificados,CONACYT,Sin dato,Vázquez Moreno Luz
2019,300101042,Registros CONACYT de evaluadores certificados,Consultores certificados,CONACYT,Sin dato,Ayala Zavala Jesús Fernando
2019,300101043,SQF Professional Update,Consultores certificados,SQF Institute,Sin dato,Báez Sañudo Reginaldo
2019,300101044,Sanidad Agropecuaria,Mantenimiento o ampliación de la acreditación,Entidad Mexicana de Acreditación A.C.,Sin dato,Báez Sañudo Reginaldo
2019,300101045,Alimentos,Mantenimiento o ampliación de la acreditación,Entidad Mexicana de Acreditación A.C.,Sin dato,Báez Sañudo Reginaldo
2019,300101046,AGUA,Mantenimiento o ampliación de la acreditación,Entidad mexicana de Acreditación A.C.,Sin dato,Báez Sañudo Reginaldo
2019,300101047,Formo parte del Padron nacional de evaluadores de la EMA como Experto Tecnico,Evaluadores certificados por EMA,ENTIDAD MEXICANA DE ACREDITACION,Sin dato,Domínguez Jiménez Virginia Patricia
2019,300101048,Acreditación de curso e instructor de HACCP,Consultores certificados,Alianza Internacional de HACCP,Sin dato,Martínez Téllez Miguel Ángel
2019,300101049,Evaluador de proyectos 2019,Consultores certificados,CONACyT,Sin dato,Martínez Téllez Miguel Ángel
2019,300101052,Miembro del Registro Conacyt de Evaluadores Acreditados (RCEA)RCEA-07-9569.  CONACYT.,Consultores certificados,RCEA -CONACYT,Sin dato,Montoya Rodríguez Leobardo
2019,300101053,"miembro del patrón nacional de evaluadores, ema",Evaluadores certificados por EMA,"ENTIDAD MEXICANA DE ACREDITACIÓN, A.C.",Sin dato,Montoya Rodríguez Leobardo
2019,300101054,Experto Tecnico en Agua,Evaluadores certificados por EMA,Entidad Mexicana de Acreditacion,Sin dato,Calvario Martínez Omar
2019,300101050,Aprobación al laboratorio del CIAD como laboratorio de pruebas clave D-005.  SENASICA.,Mantenimiento o ampliación de la acreditación,SENASICA,Sin dato,Montoya Rodríguez Leobardo
2019,300101055,Evaluador acreditado Conacyt,Consultores certificados,Conacyt,Sin dato,Sepúlveda Ahumada David Roberto
2019,300101056,consultores certificados RCEA CONACyT,Consultores certificados,CONACyT,Sin dato,Abdo De la Parra María Isabel
2019,300101057,Miembro del Registro de Conacyt de Evaluadores Acreditados (RCEA),Consultores certificados,Conacyt,Sin dato,Rodríguez Ibarra Luz Estela
2019,300101058,Evaluador de proyectos certificado por Conacyt,Consultores certificados,Conacyt,Sin dato,Sánchez Chávez Esteban
2019,300101059,Evaluación de la Pesqiería de camar+on de altamar del oceáno PAcífico ante la MArine Stewarship Council,Consultores certificados,Comité Sistema Producto Camarón de Altamar de Sinaloa/Sistema producto Camarón de altamar A.C.,Sin dato,Ruiz Luna Arturo
2019,300101060,Acreditación en Investigación. Trámite: Actualización de la norma de acreditación,Mantenimiento o ampliación de la acreditación,"Entidad Mexicana de Acreditación, A.C. (ema, a.c.)",Laboratorio Análisis Integrales de Calidad Alimentaria (AICA) (Rama Investigación),Vázquez Moreno Luz
2019,300101062,"Acreditación.  Trámite: Actualización Técnica y Reducción de alcance. Mantenimiento de la Acreditación del Laboratorio AICA en la Rama Investigación.  Entidad Mexicana de Acreditación, A.C.",Mantenimiento o ampliación de la acreditación,"Entidad Mexicana de Acreditación, A.C. (ema, a.c.)",Laboratorio Análisis Integrales de Calidad Alimentaria (AICA) (Rama Investigación),Vázquez Moreno Luz
2019,300101063,Evaluador Acreditado Conacyt,Consultores certificados,CONACyT,Sin dato,Calvario Martínez Omar
2019,300101064,Miembro de la Red de MENTORES DEL ECOSISTEMA DE EMPRENDIMIENTO DE SINALOA,Consultores certificados,Secretaría de Economía de Sinaloa,Sin dato,Limón Castro Libia
2019,300101065,Evaluadores Acreditados RCEA,Consultores certificados,CONACYT evaluadores Acreditados RCEA,Sin dato,Hernández González Crisantema
2019,300101066,Evaluadores Acreditados del Registro Conacyt,Consultores certificados,CONACYT,Sin dato,Lizardi Mendoza Jaime
2019,300101067,Evaluador Acreditado del RCEA Conacyt,Consultores certificados,Conacyt,Sin dato,López Franco Yolanda Leticia
2019,300101068,Evaluadores Acreditados del Registro Conacyt,Consultores certificados,CONACyT,Sin dato,Carvajal Millán Elizabeth
2019,300101069,Evaluadores Acreditados del Registro Conacyt,Consultores certificados,CONACYT,Sin dato,Rascón Chu Agustín
2019,300101070,Consultor certificado RCEA,Consultores certificados,CONACYT,Sin dato,Vargas Arispuro Irasema del Carmen
2019,300101071,Consultor certificado del Registro de Conacyt de Evaluadores Acreditados,Consultores certificados,Consejo Nacional de Ciencia y Tecnología (CONACYT),Sin dato,Vallejo Galland Belinda
2019,300101080,Reconocido como Seafood HACCP Trainer por AFDO,Consultores certificados,AFDO (ASSOCIATION OF FOOD AND DRUG OFFICIALS),Sin dato,Noriega Orozco Lorena Olivia
2019,300101072,AICA rama Alimentos A048008/09,Mantenimiento o ampliación de la acreditación,Entidad Mexicana de Acreditación A.C.,Sin dato,García Galaz Alfonso
2019,300101073,Registro de Consultores Especialistas Acreditaods del CONACYT (Consultor Especialista RCEA-02-09572-2004),Consultores certificados,Consejo Nacional de Ciencia y Tecnología (CONACYT) / Registro de Consultores Especialistas Acreditados (RCEA).,Sin dato,González Córdova Aarón Fernando
2019,300101074,Consultor RCEA,Consultores certificados,CONACYT,Sin dato,Sánchez Escalante Armida
2019,300101075,Evaluador de proyectos,Consultores certificados,CONACYT,Sin dato,Esparza Romero Julian
2019,300101076,EVALUADOR RCEA,Consultores certificados,CONACYT,Sin dato,Chaidez Quiroz Cristobal
2019,300101077,MIEMBRO DEL RCEA DEL CONACYT,Consultores certificados,CONACYT,Sin dato,Islas Rubio Alma Rosa
2019,300101079,Asesor Técnico,Consultores certificados,"Cesavesin y Gobierno del Estado de Sinaloa, secretaria de agricultura y ganadería",Sin dato,Carrillo Fasio José Armando
2020,300101081,EVALUADORES ACREDITADOS RCEA,Consultores certificados,CONACYT Evaluadores Acreditados RCEA,Sin dato,Hernández González Crisantema
2020,300101082,Registro de CONACYT de Evaluadores Acreditados 2020,Consultores certificados,Consejo Nacional de Ciencia y Tecnología (CONACYT).,Sin dato,González Aguilar Gustavo Adolfo
2020,300101088,Consultor RCEA-06-17264-2009,Consultores certificados,CONACYT,Sin dato,Ayala Zavala Jesús Fernando
2020,300101089,Registro CONACYT de Evaluadores Acreditados,Consultores certificados,CONACYT,Sin dato,Carvajal Millán Elizabeth
2020,300101090,Registro CONACYT de Evaluadores Acreditados,Consultores certificados,CONACYT,Sin dato,Lizardi Mendoza Jaime
2020,300101091,Registro CONACYT de Evaluadores Acreditados,Consultores certificados,CONACyT,Sin dato,Rascón Chu Agustín
2020,300101092,Consultores certificados,Consultores certificados,Registro Conacyt de Evaluadores Acreditados,Sin dato,López Franco Yolanda Leticia
2020,300101093,MIEMBRO DEL RCEA DEL CONACYT,Consultores certificados,CONACYT,Sin dato,Islas Rubio Alma Rosa
2020,300101096,Educación Especial,Otros,DIRECCIÓN GENERAL DE CENTROS DE FORMACIÓN PARA EL TRABAJO,Sin dato,Murúa Figueroa Eunice
2020,300101098,Registro Conacyt de Evaluadores Acreditados (RCEA),Consultores certificados,CONACYT,Sin dato,Mendoza Wilson Ana María
2020,300101099,Dictaminador experto del proyecto curricular para nueva oferta educativa de Licenciatura en Seguridad Pública,Consultores certificados,Universidad de Sonora,Sin dato,Núñez Noriega Guillermo
2020,300101100,"""Miembro experto del Grupo asesor del modelo integral de trabajo con hombres UNAM""",Consultores certificados,UNAM,Sin dato,Núñez Noriega Guillermo
2020,300101103,Registro CONACYT de Evaluadores Acreditados (2020),Consultores certificados,Consejo Nacional de Ciencia y Tecnología,Sin dato,Balandrán Quintana René Renato
2020,300101104,Evaluador del Registro Conacyt de Evaluadores Acreditados,Otros,CONACYT,Sin dato,Sepúlveda Ahumada David Roberto
2020,300101105,Evaluador de Proyectos,Consultores certificados,CONACYT,Sin dato,Esparza Romero Julian
2020,300101106,Consultor Acreditado por Conacyt RCEA,Consultores certificados,Conacyt,Sin dato,Vallejo Galland Belinda
2020,300101107,Evaluador de proyectos certificados por Conacyt,Consultores certificados,Conacyt,Sin dato,Sánchez Chávez Esteban
2020,300101112,Evaluador Acreditado Conacyt,Consultores certificados,conacyt,Sin dato,Calvario Martínez Omar
2020,300101113,Experto Tecnico en Agua,Evaluadores certificados por EMA,ema,Sin dato,Calvario Martínez Omar
